unixtime,date_time,temp_degC,pH,O2_mgL
1522724190,2018-04-03 02:56:30,23.75,7.71,2.10
1522724198,2018-04-03 02:56:38,23.75,7.71,2.10
1522724208,2018-04-03 02:56:48,23.75,7.71,2.11
1522724218,2018-04-03 02:56:58,23.75,7.71,2.11
1522724228,2018-04-03 02:57:08,23.75,7.71,2.11
1522724238,2018-04-03 02:57:18,23.75,7.71,2.11
1522724248,2018-04-03 02:57:28,23.75,7.71,2.10
1522724258,2018-04-03 02:57:38,23.75,7.71,2.10
1522724266,2018-04-03 02:57:46,23.75,7.72,2.10
1522724276,2018-04-03 02:57:56,23.75,7.71,2.11
1522724286,2018-04-03 02:58:06,23.75,7.72,2.11
1522724296,2018-04-03 02:58:16,23.75,7.71,2.11
1522724304,2018-04-03 02:58:24,23.75,7.72,2.11
1522724314,2018-04-03 02:58:34,23.75,7.72,2.11
1522724324,2018-04-03 02:58:44,23.75,7.72,2.11
1522724334,2018-04-03 02:58:54,23.75,7.71,2.11
1522724344,2018-04-03 02:59:04,23.75,7.72,2.11
1522724354,2018-04-03 02:59:14,23.75,7.72,2.11
1522724362,2018-04-03 02:59:22,23.75,7.72,2.11
1522724372,2018-04-03 02:59:32,23.75,7.71,2.11
1522724382,2018-04-03 02:59:42,23.75,7.72,2.11
1522724392,2018-04-03 02:59:52,23.75,7.72,2.11
1522724402,2018-04-03 03:00:02,23.75,7.72,2.11
1522724410,2018-04-03 03:00:10,23.75,7.72,2.11
1522724420,2018-04-03 03:00:20,23.75,7.72,2.11
1522724430,2018-04-03 03:00:30,23.75,7.72,2.11
1522724440,2018-04-03 03:00:40,23.75,7.72,2.11
1522724450,2018-04-03 03:00:50,23.75,7.72,2.11
1522724460,2018-04-03 03:01:00,23.75,7.72,2.11
1522724468,2018-04-03 03:01:08,23.75,7.72,2.11
1522724478,2018-04-03 03:01:18,23.75,7.72,2.11
1522724488,2018-04-03 03:01:28,23.75,7.72,2.11
1522724498,2018-04-03 03:01:38,23.75,7.73,2.11
1522724508,2018-04-03 03:01:48,23.75,7.73,2.11
1522724516,2018-04-03 03:01:56,23.75,7.73,2.11
1522724526,2018-04-03 03:02:06,23.75,7.72,2.11
1522724534,2018-04-03 03:02:14,23.75,7.72,2.12
1522724544,2018-04-03 03:02:24,23.75,7.72,2.12
1522724554,2018-04-03 03:02:34,23.75,7.72,2.12
1522724564,2018-04-03 03:02:44,23.75,7.72,2.12
1522724574,2018-04-03 03:02:54,23.75,7.72,2.12
1522724584,2018-04-03 03:03:04,23.75,7.73,2.12
1522724594,2018-04-03 03:03:14,23.75,7.72,2.12
1522724604,2018-04-03 03:03:24,23.75,7.73,2.12
1522724614,2018-04-03 03:03:34,23.75,7.73,2.12
1522724624,2018-04-03 03:03:44,23.75,7.73,2.12
1522724634,2018-04-03 03:03:54,23.75,7.73,2.12
1522724644,2018-04-03 03:04:04,23.75,7.73,2.12
1522724654,2018-04-03 03:04:14,23.75,7.73,2.12
1522724664,2018-04-03 03:04:24,23.75,7.73,2.13
1522724674,2018-04-03 03:04:34,23.75,7.73,2.13
1522724684,2018-04-03 03:04:44,23.75,7.73,2.13
1522724694,2018-04-03 03:04:54,23.75,7.73,2.13
1522724704,2018-04-03 03:05:04,23.75,7.73,2.12
1522724714,2018-04-03 03:05:14,23.75,7.73,2.12
1522724722,2018-04-03 03:05:22,23.75,7.73,2.12
1522724732,2018-04-03 03:05:32,23.75,7.73,2.13
1522724742,2018-04-03 03:05:42,23.75,7.73,2.12
1522724752,2018-04-03 03:05:52,23.75,7.73,2.12
1522724758,2018-04-03 03:05:58,23.75,7.73,2.13
1522724768,2018-04-03 03:06:08,23.75,7.73,2.13
1522724774,2018-04-03 03:06:14,23.75,7.73,2.12
1522724782,2018-04-03 03:06:22,23.75,7.73,2.13
1522724792,2018-04-03 03:06:32,23.75,7.73,2.13
1522724802,2018-04-03 03:06:42,23.75,7.73,2.13
1522724812,2018-04-03 03:06:52,23.75,7.73,2.13
1522724822,2018-04-03 03:07:02,23.75,7.73,2.13
1522724830,2018-04-03 03:07:10,23.50,7.73,2.13
1522724838,2018-04-03 03:07:18,23.75,7.73,2.13
1522724848,2018-04-03 03:07:28,23.75,7.73,2.14
1522724858,2018-04-03 03:07:38,23.75,7.73,2.14
1522724868,2018-04-03 03:07:48,23.75,7.73,2.14
1522724878,2018-04-03 03:07:58,23.75,7.73,2.14
1522724888,2018-04-03 03:08:08,23.75,7.73,2.14
1522724898,2018-04-03 03:08:18,23.75,7.72,2.14
1522724908,2018-04-03 03:08:28,23.75,7.72,2.14
1522724918,2018-04-03 03:08:38,23.75,7.72,2.14
1522724926,2018-04-03 03:08:46,23.75,7.72,2.14
1522724936,2018-04-03 03:08:56,23.75,7.72,2.14
1522724946,2018-04-03 03:09:06,23.75,7.72,2.14
1522724956,2018-04-03 03:09:16,23.75,7.72,2.14
1522724966,2018-04-03 03:09:26,23.75,7.71,2.14
1522724976,2018-04-03 03:09:36,23.75,7.72,2.14
1522724986,2018-04-03 03:09:46,23.75,7.71,2.14
1522724994,2018-04-03 03:09:54,23.75,7.72,2.14
1522725002,2018-04-03 03:10:02,23.75,7.72,2.14
1522725012,2018-04-03 03:10:12,23.75,7.72,2.14
1522725022,2018-04-03 03:10:22,23.75,7.72,2.15
1522725032,2018-04-03 03:10:32,23.75,7.72,2.14
1522725042,2018-04-03 03:10:42,23.75,7.71,2.14
1522725052,2018-04-03 03:10:52,23.75,7.71,2.14
1522725062,2018-04-03 03:11:02,23.75,7.71,2.14
1522725070,2018-04-03 03:11:10,23.75,7.71,2.14
1522725080,2018-04-03 03:11:20,23.75,7.71,2.15
1522725090,2018-04-03 03:11:30,23.75,7.71,2.14
1522725100,2018-04-03 03:11:40,23.75,7.71,2.14
1522725108,2018-04-03 03:11:48,23.75,7.72,2.15
1522725118,2018-04-03 03:11:58,23.75,7.72,2.15
1522725128,2018-04-03 03:12:08,23.75,7.71,2.15
1522725138,2018-04-03 03:12:18,23.75,7.71,2.15
1522725148,2018-04-03 03:12:28,23.75,7.71,2.15
1522725158,2018-04-03 03:12:38,23.75,7.71,2.15
1522725168,2018-04-03 03:12:48,23.75,7.71,2.15
1522725178,2018-04-03 03:12:58,23.75,7.71,2.15
1522725188,2018-04-03 03:13:08,23.75,7.71,2.15
1522725196,2018-04-03 03:13:16,23.75,7.71,2.15
1522725206,2018-04-03 03:13:26,23.75,7.71,2.15
1522725216,2018-04-03 03:13:36,23.50,7.71,2.15
1522725226,2018-04-03 03:13:46,23.75,7.72,2.15
1522725236,2018-04-03 03:13:56,23.75,7.72,2.15
1522725246,2018-04-03 03:14:06,23.75,7.72,2.15
1522725254,2018-04-03 03:14:14,23.75,7.71,2.15
1522725262,2018-04-03 03:14:22,23.75,7.72,2.16
1522725272,2018-04-03 03:14:32,23.75,7.72,2.16
1522725282,2018-04-03 03:14:42,23.75,7.72,2.16
1522725292,2018-04-03 03:14:52,23.75,7.71,2.16
1522725302,2018-04-03 03:15:02,23.75,7.72,2.16
1522725310,2018-04-03 03:15:10,23.75,7.71,2.16
1522725320,2018-04-03 03:15:20,23.75,7.72,2.16
1522725330,2018-04-03 03:15:30,23.75,7.71,2.16
1522725340,2018-04-03 03:15:40,23.75,7.72,2.16
1522725348,2018-04-03 03:15:48,23.75,7.71,2.16
1522725358,2018-04-03 03:15:58,23.75,7.71,2.16
1522725368,2018-04-03 03:16:08,23.75,7.71,2.16
1522725376,2018-04-03 03:16:16,23.75,7.71,2.16
1522725386,2018-04-03 03:16:26,23.75,7.72,2.16
1522725396,2018-04-03 03:16:36,23.75,7.72,2.16
1522725406,2018-04-03 03:16:46,23.75,7.72,2.16
1522725416,2018-04-03 03:16:56,23.75,7.72,2.16
1522725426,2018-04-03 03:17:06,23.75,7.72,2.16
1522725434,2018-04-03 03:17:14,23.75,7.72,2.16
1522725442,2018-04-03 03:17:22,23.75,7.72,2.17
1522725452,2018-04-03 03:17:32,23.75,7.72,2.17
1522725462,2018-04-03 03:17:42,23.75,7.72,2.17
1522725472,2018-04-03 03:17:52,23.75,7.72,2.17
1522725482,2018-04-03 03:18:02,23.75,7.72,2.17
1522725490,2018-04-03 03:18:10,23.75,7.71,2.17
1522725500,2018-04-03 03:18:20,23.75,7.72,2.17
1522725510,2018-04-03 03:18:30,23.75,7.72,2.17
1522725520,2018-04-03 03:18:40,23.50,7.72,2.17
1522725530,2018-04-03 03:18:50,23.75,7.72,2.17
1522725538,2018-04-03 03:18:58,23.75,7.72,2.17
1522725548,2018-04-03 03:19:08,23.75,7.72,2.17
1522725556,2018-04-03 03:19:16,23.75,7.72,2.17
1522725566,2018-04-03 03:19:26,23.75,7.72,2.18
1522725576,2018-04-03 03:19:36,23.75,7.72,2.17
1522725586,2018-04-03 03:19:46,23.75,7.72,2.18
1522725596,2018-04-03 03:19:56,23.75,7.72,2.18
1522725606,2018-04-03 03:20:06,23.75,7.73,2.18
1522725614,2018-04-03 03:20:14,23.75,7.73,2.18
1522725624,2018-04-03 03:20:24,23.75,7.72,2.18
1522725634,2018-04-03 03:20:34,23.75,7.72,2.18
1522725644,2018-04-03 03:20:44,23.75,7.72,2.19
1522725654,2018-04-03 03:20:54,23.75,7.73,2.19
1522725664,2018-04-03 03:21:04,23.75,7.73,2.18
1522725674,2018-04-03 03:21:14,23.75,7.72,2.18
1522725682,2018-04-03 03:21:22,23.75,7.73,2.18
1522725692,2018-04-03 03:21:32,23.75,7.73,2.18
1522725702,2018-04-03 03:21:42,23.75,7.72,2.18
1522725710,2018-04-03 03:21:50,23.75,7.72,2.19
1522725720,2018-04-03 03:22:00,23.75,7.73,2.19
1522725728,2018-04-03 03:22:08,23.75,7.72,2.19
1522725738,2018-04-03 03:22:18,23.75,7.73,2.19
1522725748,2018-04-03 03:22:28,23.75,7.73,2.20
1522725758,2018-04-03 03:22:38,23.75,7.73,2.19
1522725768,2018-04-03 03:22:48,23.75,7.73,2.19
1522725778,2018-04-03 03:22:58,23.75,7.73,2.19
1522725788,2018-04-03 03:23:08,23.75,7.73,2.19
1522725796,2018-04-03 03:23:16,23.75,7.73,2.19
1522725806,2018-04-03 03:23:26,23.75,7.73,2.19
1522725814,2018-04-03 03:23:34,23.75,7.73,2.20
1522725824,2018-04-03 03:23:44,23.75,7.73,2.19
1522725834,2018-04-03 03:23:54,23.75,7.73,2.20
1522725844,2018-04-03 03:24:04,23.75,7.73,2.20
1522725852,2018-04-03 03:24:12,23.75,7.73,2.20
1522725862,2018-04-03 03:24:22,23.75,7.73,2.20
1522725872,2018-04-03 03:24:32,23.75,7.73,2.20
1522725880,2018-04-03 03:24:40,23.75,7.73,2.20
1522725890,2018-04-03 03:24:50,23.75,7.73,2.20
1522725900,2018-04-03 03:25:00,23.75,7.73,2.20
1522725910,2018-04-03 03:25:10,23.75,7.73,2.20
1522725918,2018-04-03 03:25:18,23.75,7.73,2.20
1522725928,2018-04-03 03:25:28,23.75,7.73,2.20
1522725938,2018-04-03 03:25:38,23.75,7.73,2.20
1522725948,2018-04-03 03:25:48,23.75,7.73,2.20
1522725958,2018-04-03 03:25:58,23.75,7.73,2.20
1522725966,2018-04-03 03:26:06,23.75,7.74,2.20
1522725974,2018-04-03 03:26:14,23.50,7.73,2.21
1522725984,2018-04-03 03:26:24,23.75,7.73,2.21
1522725994,2018-04-03 03:26:34,23.75,7.74,2.21
1522726004,2018-04-03 03:26:44,23.75,7.74,2.21
1522726014,2018-04-03 03:26:54,23.75,7.73,2.21
1522726024,2018-04-03 03:27:04,23.75,7.73,2.21
1522726032,2018-04-03 03:27:12,23.75,7.73,2.21
1522726040,2018-04-03 03:27:20,23.75,7.73,2.21
1522726050,2018-04-03 03:27:30,23.75,7.73,2.22
1522726060,2018-04-03 03:27:40,23.75,7.74,2.21
1522726070,2018-04-03 03:27:50,23.75,7.73,2.22
1522726080,2018-04-03 03:28:00,23.75,7.73,2.21
1522726088,2018-04-03 03:28:08,23.75,7.74,2.22
1522726098,2018-04-03 03:28:18,23.75,7.74,2.22
1522726108,2018-04-03 03:28:28,23.75,7.74,2.22
1522726118,2018-04-03 03:28:38,23.75,7.74,2.22
1522726124,2018-04-03 03:28:44,23.75,7.73,2.21
1522726132,2018-04-03 03:28:52,23.75,7.74,2.21
1522726140,2018-04-03 03:29:00,23.75,7.73,2.22
1522726148,2018-04-03 03:29:08,23.75,7.74,2.22
1522726156,2018-04-03 03:29:16,23.75,7.74,2.23
1522726166,2018-04-03 03:29:26,23.75,7.74,2.23
1522726176,2018-04-03 03:29:36,23.75,7.74,2.24
1522726186,2018-04-03 03:29:46,23.75,7.74,2.23
1522726196,2018-04-03 03:29:56,23.75,7.74,2.23
1522726206,2018-04-03 03:30:06,23.75,7.74,2.23
1522726216,2018-04-03 03:30:16,23.75,7.74,2.23
1522726226,2018-04-03 03:30:26,23.75,7.74,2.23
1522726236,2018-04-03 03:30:36,23.75,7.74,2.23
1522726246,2018-04-03 03:30:46,23.75,7.74,2.23
1522726254,2018-04-03 03:30:54,23.75,7.74,2.22
1522726262,2018-04-03 03:31:02,23.75,7.74,2.23
1522726270,2018-04-03 03:31:10,23.75,7.74,2.23
1522726280,2018-04-03 03:31:20,23.75,7.74,2.24
1522726290,2018-04-03 03:31:30,23.75,7.74,2.24
1522726296,2018-04-03 03:31:36,23.75,7.74,2.24
1522726306,2018-04-03 03:31:46,23.75,7.74,2.24
1522726316,2018-04-03 03:31:56,23.75,7.74,2.23
1522726322,2018-04-03 03:32:02,23.75,7.74,2.23
1522726326,2018-04-03 03:32:06,23.75,7.74,2.23
1522726340,2018-04-03 03:32:20,23.75,7.74,2.23
1522726348,2018-04-03 03:32:28,23.75,7.74,2.24
1522726358,2018-04-03 03:32:38,23.75,7.74,2.24
1522726368,2018-04-03 03:32:48,23.75,7.74,2.24
1522726378,2018-04-03 03:32:58,23.75,7.73,2.24
1522726388,2018-04-03 03:33:08,23.75,7.73,2.24
1522726396,2018-04-03 03:33:16,23.75,7.73,2.24
1522726406,2018-04-03 03:33:26,23.75,7.72,2.24
1522726416,2018-04-03 03:33:36,23.75,7.72,2.24
1522726426,2018-04-03 03:33:46,23.75,7.73,2.24
1522726434,2018-04-03 03:33:54,23.75,7.72,2.24
1522726444,2018-04-03 03:34:04,23.75,7.72,2.24
1522726452,2018-04-03 03:34:12,23.75,7.72,2.25
1522726462,2018-04-03 03:34:22,23.50,7.73,2.25
1522726472,2018-04-03 03:34:32,23.75,7.73,2.25
1522726482,2018-04-03 03:34:42,23.75,7.72,2.25
1522726492,2018-04-03 03:34:52,23.75,7.72,2.25
1522726500,2018-04-03 03:35:00,23.50,7.72,2.25
1522726508,2018-04-03 03:35:08,23.50,7.72,2.25
1522726516,2018-04-03 03:35:16,23.75,7.72,2.26
1522726526,2018-04-03 03:35:26,23.75,7.72,2.26
1522726536,2018-04-03 03:35:36,23.75,7.73,2.26
1522726546,2018-04-03 03:35:46,23.75,7.73,2.26
1522726556,2018-04-03 03:35:56,23.75,7.72,2.26
1522726566,2018-04-03 03:36:06,23.75,7.72,2.26
1522726574,2018-04-03 03:36:14,23.75,7.72,2.26
1522726584,2018-04-03 03:36:24,23.75,7.73,2.26
1522726594,2018-04-03 03:36:34,23.75,7.72,2.26
1522726604,2018-04-03 03:36:44,23.75,7.73,2.26
1522726612,2018-04-03 03:36:52,23.75,7.72,2.26
1522726622,2018-04-03 03:37:02,23.75,7.72,2.26
1522726630,2018-04-03 03:37:10,23.75,7.72,2.26
1522726640,2018-04-03 03:37:20,23.75,7.72,2.27
1522726650,2018-04-03 03:37:30,23.75,7.72,2.27
1522726660,2018-04-03 03:37:40,23.75,7.72,2.26
1522726670,2018-04-03 03:37:50,23.75,7.72,2.26
1522726678,2018-04-03 03:37:58,23.75,7.72,2.26
1522726686,2018-04-03 03:38:06,23.75,7.73,2.27
1522726694,2018-04-03 03:38:14,23.75,7.72,2.27
1522726704,2018-04-03 03:38:24,23.75,7.72,2.28
1522726714,2018-04-03 03:38:34,23.75,7.72,2.28
1522726724,2018-04-03 03:38:44,23.75,7.73,2.28
1522726734,2018-04-03 03:38:54,23.50,7.72,2.28
1522726744,2018-04-03 03:39:04,23.75,7.73,2.28
1522726752,2018-04-03 03:39:12,23.75,7.73,2.28
1522726760,2018-04-03 03:39:20,23.75,7.72,2.28
1522726770,2018-04-03 03:39:30,23.75,7.72,2.28
1522726780,2018-04-03 03:39:40,23.75,7.72,2.28
1522726790,2018-04-03 03:39:50,23.75,7.72,2.28
1522726800,2018-04-03 03:40:00,23.75,7.73,2.28
1522726810,2018-04-03 03:40:10,23.75,7.73,2.28
1522726820,2018-04-03 03:40:20,23.75,7.73,2.28
1522726830,2018-04-03 03:40:30,23.75,7.73,2.28
1522726840,2018-04-03 03:40:40,23.75,7.73,2.28
1522726850,2018-04-03 03:40:50,23.75,7.72,2.28
1522726858,2018-04-03 03:40:58,23.75,7.73,2.28
1522726868,2018-04-03 03:41:08,23.75,7.73,2.29
1522726878,2018-04-03 03:41:18,23.75,7.72,2.29
1522726888,2018-04-03 03:41:28,23.75,7.73,2.29
1522726898,2018-04-03 03:41:38,23.75,7.73,2.29
1522726908,2018-04-03 03:41:48,23.75,7.73,2.29
1522726916,2018-04-03 03:41:56,23.75,7.73,2.29
1522726926,2018-04-03 03:42:06,23.75,7.73,2.29
1522726934,2018-04-03 03:42:14,23.75,7.73,2.29
1522726942,2018-04-03 03:42:22,23.75,7.73,2.30
1522726952,2018-04-03 03:42:32,23.75,7.73,2.30
1522726962,2018-04-03 03:42:42,23.75,7.73,2.31
1522726972,2018-04-03 03:42:52,23.75,7.73,2.30
1522726982,2018-04-03 03:43:02,23.75,7.73,2.30
1522726992,2018-04-03 03:43:12,23.75,7.73,2.30
1522727002,2018-04-03 03:43:22,23.75,7.73,2.30
1522727012,2018-04-03 03:43:32,23.75,7.73,2.30
1522727022,2018-04-03 03:43:42,23.75,7.73,2.30
1522727032,2018-04-03 03:43:52,23.75,7.73,2.31
1522727042,2018-04-03 03:44:02,23.75,7.73,2.31
1522727050,2018-04-03 03:44:10,23.75,7.74,2.31
1522727060,2018-04-03 03:44:20,23.50,7.73,2.31
1522727070,2018-04-03 03:44:30,23.75,7.73,2.31
1522727080,2018-04-03 03:44:40,23.75,7.73,2.31
1522727088,2018-04-03 03:44:48,23.75,7.73,2.31
1522727098,2018-04-03 03:44:58,23.50,7.73,2.31
1522727108,2018-04-03 03:45:08,23.50,7.74,2.31
1522727116,2018-04-03 03:45:16,23.75,7.74,2.31
1522727124,2018-04-03 03:45:24,23.75,7.74,2.32
1522727134,2018-04-03 03:45:34,23.75,7.74,2.32
1522727144,2018-04-03 03:45:44,23.75,7.73,2.32
1522727154,2018-04-03 03:45:54,23.75,7.73,2.32
1522727164,2018-04-03 03:46:04,23.75,7.73,2.32
1522727172,2018-04-03 03:46:12,23.75,7.73,2.32
1522727180,2018-04-03 03:46:20,23.75,7.74,2.32
1522727190,2018-04-03 03:46:30,23.75,7.74,2.32
1522727200,2018-04-03 03:46:40,23.50,7.73,2.33
1522727210,2018-04-03 03:46:50,23.50,7.74,2.33
1522727220,2018-04-03 03:47:00,23.50,7.74,2.32
1522727228,2018-04-03 03:47:08,23.50,7.74,2.32
1522727236,2018-04-03 03:47:16,23.75,7.73,2.33
1522727246,2018-04-03 03:47:26,23.50,7.74,2.33
1522727256,2018-04-03 03:47:36,23.50,7.74,2.33
1522727266,2018-04-03 03:47:46,23.50,7.74,2.33
1522727276,2018-04-03 03:47:56,23.75,7.74,2.33
1522727286,2018-04-03 03:48:06,23.75,7.74,2.33
1522727294,2018-04-03 03:48:14,23.75,7.74,2.33
1522727302,2018-04-03 03:48:22,23.75,7.74,2.33
1522727310,2018-04-03 03:48:30,23.75,7.74,2.34
1522727320,2018-04-03 03:48:40,23.50,7.74,2.34
1522727330,2018-04-03 03:48:50,23.50,7.74,2.34
1522727340,2018-04-03 03:49:00,23.50,7.74,2.34
1522727350,2018-04-03 03:49:10,23.50,7.74,2.34
1522727358,2018-04-03 03:49:18,23.50,7.74,2.34
1522727368,2018-04-03 03:49:28,23.50,7.74,2.34
1522727378,2018-04-03 03:49:38,23.75,7.74,2.34
1522727388,2018-04-03 03:49:48,23.75,7.74,2.34
1522727396,2018-04-03 03:49:56,23.75,7.74,2.34
1522727404,2018-04-03 03:50:04,23.50,7.74,2.35
1522727412,2018-04-03 03:50:12,23.75,7.74,2.35
1522727422,2018-04-03 03:50:22,23.75,7.74,2.35
1522727432,2018-04-03 03:50:32,23.75,7.74,2.36
1522727442,2018-04-03 03:50:42,23.50,7.74,2.35
1522727452,2018-04-03 03:50:52,23.75,7.74,2.36
1522727462,2018-04-03 03:51:02,23.75,7.74,2.35
1522727470,2018-04-03 03:51:10,23.75,7.74,2.35
1522727478,2018-04-03 03:51:18,23.75,7.74,2.36
1522727488,2018-04-03 03:51:28,23.75,7.74,2.36
1522727498,2018-04-03 03:51:38,23.75,7.74,2.36
1522727508,2018-04-03 03:51:48,23.75,7.74,2.36
1522727518,2018-04-03 03:51:58,23.75,7.74,2.35
1522727526,2018-04-03 03:52:06,23.50,7.74,2.36
1522727534,2018-04-03 03:52:14,23.75,7.74,2.36
1522727542,2018-04-03 03:52:22,23.75,7.74,2.37
1522727552,2018-04-03 03:52:32,23.75,7.75,2.37
1522727562,2018-04-03 03:52:42,23.75,7.75,2.37
1522727572,2018-04-03 03:52:52,23.75,7.75,2.37
1522727582,2018-04-03 03:53:02,23.75,7.75,2.37
1522727590,2018-04-03 03:53:10,23.75,7.74,2.37
1522727598,2018-04-03 03:53:18,23.75,7.74,2.37
1522727608,2018-04-03 03:53:28,23.75,7.74,2.37
1522727618,2018-04-03 03:53:38,23.75,7.75,2.38
1522727628,2018-04-03 03:53:48,23.50,7.74,2.37
1522727638,2018-04-03 03:53:58,23.50,7.75,2.37
1522727646,2018-04-03 03:54:06,23.75,7.75,2.37
1522727654,2018-04-03 03:54:14,23.75,7.74,2.38
1522727664,2018-04-03 03:54:24,23.75,7.75,2.38
1522727674,2018-04-03 03:54:34,23.75,7.75,2.39
1522727684,2018-04-03 03:54:44,23.50,7.75,2.39
1522727694,2018-04-03 03:54:54,23.50,7.75,2.39
1522727704,2018-04-03 03:55:04,23.50,7.75,2.39
1522727712,2018-04-03 03:55:12,23.50,7.74,2.39
1522727720,2018-04-03 03:55:20,23.50,7.75,2.39
1522727730,2018-04-03 03:55:30,23.75,7.75,2.39
1522727740,2018-04-03 03:55:40,23.75,7.75,2.39
1522727750,2018-04-03 03:55:50,23.75,7.75,2.39
1522727760,2018-04-03 03:56:00,23.75,7.75,2.38
1522727768,2018-04-03 03:56:08,23.50,7.75,2.39
1522727776,2018-04-03 03:56:16,23.50,7.75,2.39
1522727786,2018-04-03 03:56:26,23.50,7.75,2.40
1522727796,2018-04-03 03:56:36,23.75,7.75,2.40
1522727806,2018-04-03 03:56:46,23.50,7.75,2.40
1522727816,2018-04-03 03:56:56,23.75,7.75,2.40
1522727826,2018-04-03 03:57:06,23.50,7.76,2.40
1522727834,2018-04-03 03:57:14,23.50,7.75,2.40
1522727844,2018-04-03 03:57:24,23.75,7.75,2.40
1522727854,2018-04-03 03:57:34,23.50,7.75,2.40
1522727864,2018-04-03 03:57:44,23.75,7.75,2.41
1522727874,2018-04-03 03:57:54,23.75,7.75,2.41
1522727884,2018-04-03 03:58:04,23.75,7.75,2.40
1522727892,2018-04-03 03:58:12,23.75,7.76,2.41
1522727900,2018-04-03 03:58:20,23.75,7.76,2.41
1522727910,2018-04-03 03:58:30,23.75,7.75,2.41
1522727916,2018-04-03 03:58:36,23.50,7.76,2.41
1522727922,2018-04-03 03:58:42,23.50,7.76,2.41
1522727932,2018-04-03 03:58:52,23.75,7.75,2.41
1522727944,2018-04-03 03:59:04,23.75,7.75,2.41
1522727952,2018-04-03 03:59:12,23.75,7.75,2.41
1522727960,2018-04-03 03:59:20,23.75,7.75,2.42
1522727970,2018-04-03 03:59:30,23.75,7.74,2.42
1522727980,2018-04-03 03:59:40,23.75,7.74,2.42
1522727990,2018-04-03 03:59:50,23.75,7.74,2.42
1522727998,2018-04-03 03:59:58,23.75,7.74,2.42
1522728008,2018-04-03 04:00:08,23.75,7.74,2.42
1522728016,2018-04-03 04:00:16,23.50,7.74,2.42
1522728024,2018-04-03 04:00:24,23.75,7.74,2.43
1522728034,2018-04-03 04:00:34,23.75,7.74,2.43
1522728044,2018-04-03 04:00:44,23.75,7.74,2.43
1522728054,2018-04-03 04:00:54,23.75,7.74,2.43
1522728064,2018-04-03 04:01:04,23.50,7.74,2.42
1522728072,2018-04-03 04:01:12,23.75,7.74,2.43
1522728080,2018-04-03 04:01:20,23.50,7.74,2.43
1522728088,2018-04-03 04:01:28,23.50,7.74,2.44
1522728098,2018-04-03 04:01:38,23.50,7.74,2.44
1522728108,2018-04-03 04:01:48,23.75,7.74,2.44
1522728118,2018-04-03 04:01:58,23.75,7.74,2.44
1522728128,2018-04-03 04:02:08,23.75,7.74,2.43
1522728136,2018-04-03 04:02:16,23.75,7.74,2.44
1522728144,2018-04-03 04:02:24,23.75,7.74,2.44
1522728152,2018-04-03 04:02:32,23.75,7.73,2.44
1522728162,2018-04-03 04:02:42,23.75,7.74,2.45
1522728172,2018-04-03 04:02:52,23.75,7.74,2.45
1522728182,2018-04-03 04:03:02,23.50,7.74,2.45
1522728190,2018-04-03 04:03:10,23.50,7.74,2.45
1522728200,2018-04-03 04:03:20,23.75,7.74,2.45
1522728210,2018-04-03 04:03:30,23.50,7.74,2.45
1522728220,2018-04-03 04:03:40,23.75,7.74,2.45
1522728228,2018-04-03 04:03:48,23.75,7.74,2.45
1522728236,2018-04-03 04:03:56,23.75,7.74,2.45
1522728246,2018-04-03 04:04:06,23.50,7.74,2.45
1522728254,2018-04-03 04:04:14,23.50,7.74,2.46
1522728262,2018-04-03 04:04:22,23.75,7.74,2.46
1522728272,2018-04-03 04:04:32,23.50,7.74,2.46
1522728282,2018-04-03 04:04:42,23.50,7.74,2.46
1522728292,2018-04-03 04:04:52,23.75,7.74,2.46
1522728302,2018-04-03 04:05:02,23.50,7.74,2.46
1522728310,2018-04-03 04:05:10,23.50,7.74,2.46
1522728318,2018-04-03 04:05:18,23.75,7.74,2.46
1522728328,2018-04-03 04:05:28,23.50,7.74,2.47
1522728336,2018-04-03 04:05:36,23.50,7.74,2.47
1522728346,2018-04-03 04:05:46,23.50,7.74,2.47
1522728356,2018-04-03 04:05:56,23.75,7.74,2.47
1522728366,2018-04-03 04:06:06,23.50,7.74,2.47
1522728374,2018-04-03 04:06:14,23.50,7.74,2.47
1522728382,2018-04-03 04:06:22,23.50,7.74,2.47
1522728392,2018-04-03 04:06:32,23.50,7.74,2.48
1522728402,2018-04-03 04:06:42,23.50,7.74,2.48
1522728412,2018-04-03 04:06:52,23.50,7.74,2.47
1522728420,2018-04-03 04:07:00,23.50,7.74,2.48
1522728428,2018-04-03 04:07:08,23.50,7.74,2.48
1522728436,2018-04-03 04:07:16,23.75,7.74,2.48
1522728446,2018-04-03 04:07:26,23.75,7.74,2.49
1522728456,2018-04-03 04:07:36,23.75,7.74,2.49
1522728466,2018-04-03 04:07:46,23.75,7.74,2.48
1522728476,2018-04-03 04:07:56,23.75,7.74,2.48
1522728484,2018-04-03 04:08:04,23.75,7.74,2.48
1522728492,2018-04-03 04:08:12,23.50,7.74,2.49
1522728500,2018-04-03 04:08:20,23.50,7.74,2.49
1522728510,2018-04-03 04:08:30,23.75,7.74,2.50
1522728520,2018-04-03 04:08:40,23.50,7.74,2.49
1522728530,2018-04-03 04:08:50,23.50,7.74,2.49
1522728540,2018-04-03 04:09:00,23.50,7.74,2.49
1522728548,2018-04-03 04:09:08,23.50,7.74,2.49
